true,pred_raw,pred_smoothed
-246.67508,-248.1960117007107,-248.0683347007602
-246.14189,-246.49470416125888,-247.8587860558373
-246.64499,-244.89843116555087,-247.37211896531937
-246.26291,-248.66130984875386,-247.6681286938108
-246.9391,-246.9685475850891,-247.59620355534196
-246.2256,-249.78587846186892,-248.06696050006775
-246.89651,-251.40607385873,-248.77329993031734
-246.21126,-253.2711583065764,-249.72612865319445
-247.11981,-250.22822583071277,-249.95521304484458
-246.61076,-250.5415489833189,-250.20303292893507
-246.84541,-251.50418601097806,-250.59005323084745
-246.48895,-250.6836736570647,-250.75678365595422
-247.13673,-249.20058028254354,-250.60931645914275
-246.88837,-250.51844963211278,-250.72617584437768
-247.21944,-248.94269120136812,-250.51936058245383
-247.20187,-249.60823878355137,-250.4625275670995
-247.38226,-249.91569539189368,-250.466366692412
-246.70064,-248.11973314987245,-250.12273684492595
-247.02449,-246.6257477389468,-249.54050940343586
-246.75874,-247.2518967512437,-249.1587258715204
-246.59798,-246.71145026384877,-248.72772808686108
-246.87231,-248.82978691846537,-248.76094106743406
-247.33046,-248.10350671684816,-248.65053880190123
-248.47229,-247.7027095438589,-248.4794911831011
-248.19347,-246.50991398806562,-248.10654363987982
-248.90115,-244.37653152622661,-247.38314716560308
-248.73997,-245.72624706363933,-247.02357581715358
-249.02798,-243.40046635930815,-246.2774514035514
-248.41919,-247.38580520705332,-246.4015351591628
-249.30838,-245.84431414735784,-246.21900240034478
-248.41579,-246.64601446174368,-246.21972704290565
-248.96059,-245.10094102478718,-245.9310129245466
-248.16504,-245.95803105115476,-245.851700874688
-248.56543,-246.27361704499322,-245.8484827548965
-247.67493,-247.49125740861192,-246.0814790898539
-248.14062,-244.86467383074196,-245.78525302456168
-247.57385,-245.08446081233035,-245.57786364623863
-247.4835,-245.88576771449985,-245.55719253287003
-247.54083,-249.08358398623795,-246.15131977448803
-247.83514,-247.04263790093952,-246.2741057261094
-247.53423,-245.03090615177067,-245.99901863632894
-247.02078,-247.09663429722934,-246.15900531639826
-247.22244,-249.14719173442097,-246.68757673012922
-246.84721,-248.33060113570153,-246.98516351153745
-246.86063,-249.18612272016725,-247.4022122817683
-246.55342,-250.5138665372293,-248.010132215281
-246.94196,-247.97585433373789,-248.04536238598246
-246.79222,-246.65386253917916,-247.82202530276203
-247.08502,-246.85597434722357,-247.6678418812461
-247.25204,-248.05665608680843,-247.76296416499903
-248.09105,-245.62149044615595,-247.3802686623331
-247.40196,-247.22465920285296,-247.3572995867843
-247.9242,-248.8368011701965,-247.64367520554572
-247.56372,-252.12339470170375,-248.51202348737542
-248.14066,-251.246501373056,-249.08488957535764
-247.68825,-251.91273697032437,-249.69711198808125
-248.53743,-252.18788402006552,-250.26744633166055
-247.8427,-252.4091130862316,-250.79065504941545
-249.0436,-250.41733945420825,-250.85220170108062
-248.61127,-251.61611396292176,-251.12547302311629
-248.58917,-250.61066686254588,-251.16069425429183
-248.52678,-251.82436892534218,-251.41432656955783
-248.9294,-247.98206969174544,-250.89383231409778
-248.90712,-249.03092931455802,-250.64239766928597
-249.11613,-247.85975019363838,-250.2000968904664
-249.12637,-246.08661429121153,-249.48153397119316
-248.62894,-246.53447737996783,-248.9506427966457
-249.11983,-246.7737241275759,-248.541916173141
-248.86299,-247.3689096395524,-248.30625093492213
-248.8327,-247.0500245765247,-248.04540051703583
-248.19743,-247.75899081813938,-247.95886150504964
-248.41599,-244.9925645793938,-247.36114521311004
-248.1529,-246.1794083715325,-247.07880953080817
-249.08066,-245.5663050367829,-246.7246339829485
-248.53703,-246.02112056913876,-246.51258345086808
-249.26033,-244.2265939214571,-245.9949478280061
-248.78365,-245.6136733352571,-245.82152452304445
-249.60294,-246.99349761401936,-245.94113974711252
-249.29643,-245.27661712619874,-245.72234436459078
-249.6662,-246.50035958470872,-245.77317389948115
-249.40114,-249.7904795690123,-246.4467404766123
-250.22975,-246.64655910513198,-246.42842190687523
-249.78339,-248.06318548524396,-246.68492424959203
-249.78186,-248.45914639581878,-246.98170633255842
-249.53757,-248.95754375587188,-247.33156971880388
-249.63783,-247.63757467146036,-247.3804246759952
-249.37614,-250.15716189248462,-247.9012902632694
-249.35983,-249.13321570554604,-248.1512003297354
-249.6974,-251.71039301215552,-248.85311132558672
-249.574,-251.29333122508663,-249.3709903095489
-249.85701,-249.53241702159113,-249.47512199704948
-249.8727,-251.89563186633978,-250.00905243467264
-250.54846,-249.74178498840746,-250.05117097665692
-250.36574,-251.9615165686596,-250.5039421360296
-250.67148,-252.94014621958988,-251.0712021531245
-250.51797,-251.22640766549532,-251.22376188235808
-251.28984,-248.08999283704154,-250.7514429034624
-250.68613,-250.66706673060477,-250.83189406966974
-251.02588,-250.64774886928748,-250.8917408472567
-250.54677,-249.71193340177265,-250.75997187849464
-251.18774,-247.36709618365134,-250.19723955758712
-250.50809,-247.95212012518675,-249.82427949280444
-250.84135,-247.66245423593818,-249.44842372769705
-250.483,-250.3344446874103,-249.63379904882214
-250.65973,-248.67791816981352,-249.47621947697598
-250.10808,-250.35751906804205,-249.65972118137236
-250.47469,-250.41857712460452,-249.82693657154704
-250.22928,-251.9271933202717,-250.25493452029582
-250.13858,-251.54725059448944,-250.54614632888348
-250.01683,-251.4550198130986,-250.77451508803125
-249.97412,-250.76580399846546,-250.83534782541136
-250.07178,-253.20560552388386,-251.34748919424928
-249.59605,-252.56107853651724,-251.6584447387047
-249.91006,-250.31000896449746,-251.49164184900792
-249.4495,-251.53516425837807,-251.57749468534578
-249.73314,-249.35192346894183,-251.23179642851687
-249.19618,-250.056717503294,-251.06689297741664
-250.1495,-251.5027352342089,-251.197962796158
-249.67052,-251.49115582221347,-251.30497698543994
-250.32733,-250.95439254012626,-251.29153524352944
-249.31285,-250.7681074165689,-251.241881832072
-250.31136,-252.24578799032366,-251.47768413364992
-249.98575,-254.4318867084038,-252.09172379292994
-250.92253,-251.66420183303754,-252.08663741978188
-250.40932,-253.005733825334,-252.33318418020085
-250.65857,-253.5935608612004,-252.6512996894062
-250.4239,-254.47665113451782,-253.08618301551076
-250.67085,-251.85214550793572,-252.9536871217949
-250.36641,-252.26251198058893,-252.91331966155056
-250.5899,-251.9155251102043,-252.80818643656997
-250.2644,-252.80262828883613,-252.8826515150121
-250.20067,-251.32805147017584,-252.66199840074302
-250.07048,-251.0890166246243,-252.4245132882246
-249.80872,-251.25801749904247,-252.25090554658811
-249.58838,-250.2857617269007,-251.91562579868017
-249.30232,-248.8719668244157,-251.3591295306848
-249.20905,-250.2126411815891,-251.1382240544088
-248.90369,-250.49227592781816,-251.00316539168057
-249.63657,-248.21361526350802,-250.4557134540131
-249.2891,-248.60915884872725,-250.0650096837891
-250.16177,-249.31048678628332,-249.86723342969267
-249.8833,-250.7195017111085,-249.96918003315722
-250.46559,-247.71946335889226,-249.48925271182196
-249.72502,-248.33235065982083,-249.19926227518755
-250.67555,-249.30634960644016,-249.1407607052177
-250.48758,-249.3838529631209,-249.10975596032367
-251.02022,-246.9790935450752,-248.63047879755882
-250.53159,-251.16059794959332,-249.0202362800529
-250.59563,-249.6360563013455,-249.06768054440136
-250.30786,-250.21743732623685,-249.22225655082244
-250.58398,-247.71506448548385,-248.88196408403465
-250.22594,-249.59708255233176,-248.9522416226521
-250.3665,-250.67527094535,-249.22047063290248
-250.1726,-250.98786045372742,-249.51167614092148
-250.37212,-251.02185383057167,-249.76877318714534
-250.5716,-250.32343592425096,-249.85685319882
-250.96806,-251.3136590286812,-250.12100622537253
-250.70576,-250.96821796892698,-250.28126290355985
-250.17209,-250.12602071262023,-250.25792288484695
-250.68182,-250.7582848869942,-250.35782864109825
-250.76297,-251.12481729819797,-250.51239802424953
-251.07574,-249.71361869471767,-250.3755956826803
-250.37221,-248.58388578959023,-250.04351676415538
-250.89952,-248.67207568400246,-249.77669261034288
-250.3044,-248.68744496753362,-249.5524390403623
-251.05142,-246.56168708983637,-248.95824971118722
-250.64952,-246.70748102407714,-248.48069157584763
-250.89403,-246.30871905940043,-248.0003726074163
-250.15639,-249.9093458560207,-248.27851679886464
-250.86122,-247.92015668071272,-248.14217594120086
-250.49101,-249.5143910990494,-248.33242419337228
-251.24551,-250.64267805201507,-248.71271946775133
-250.8084,-252.0070826791048,-249.299295104988
-250.89015,-248.39770186550788,-249.11571689230755
-250.53387,-250.93369635345354,-249.44167734247802
-250.51224,-253.49716915017638,-250.20768532860316
-249.7107,-251.9671120995623,-250.5703357959636
-249.73155,-251.04455439656118,-250.70276447399132
-249.69905,-249.47414577049778,-250.51507196346748
-249.45323,-249.40871112217548,-250.3401991848322
-249.84708,-251.24118140763684,-250.53740670774872
-249.68747,-249.66137943575384,-250.40402017365219
-250.35823,-251.01912596789717,-250.54652251476224
-249.39447,-249.98344314018016,-250.46989570832656
-250.52203,-250.07140514821083,-250.41967625095802
-250.03732,-252.23709641596665,-250.78699712033557
-250.36224,-253.4819068562636,-251.33554200114412
-249.73325,-251.45918716929162,-251.4170102626256
-250.46764,-248.58643508623743,-250.93759842771195
-249.61143,-252.15689176771005,-251.20414997749697
-249.86029,-252.25755523941524,-251.44871021034896
-249.36543,-254.4493222001199,-252.07132817178362
-249.99738,-250.00117989521002,-251.75428162289623
-249.43343,-251.05688166725318,-251.6805262377087
-250.0534,-251.36470272987611,-251.67303393190068
-249.65692,-250.74694652249536,-251.54650817277357
-249.699,-250.66599002319742,-251.42064495651118
-248.73376,-250.50745182368777,-251.28102694409867
-249.29489,-249.69941190746914,-251.00667301875887
-249.31668,-250.12903002327408,-250.8530011701237
-249.17358,-250.59949322064085,-250.81067526876038
-249.35786,-252.3364988965112,-251.10431054659034
-249.5587,-251.39667105102416,-251.17590971448928
-250.0016,-248.89794945440485,-250.76135555049507
-249.79797,-250.1889664855542,-250.65222585261725
-250.46915,-251.1013453423253,-250.73255018645204
-250.175,-247.4635386374719,-250.11011757449486
-250.96634,-247.15459549344683,-249.52078217207458
-250.26683,-248.66260519297884,-249.3062804722389
-251.18091,-248.41876354769533,-249.07976742997553
-250.5463,-250.7815242650001,-249.33860636320728
-250.96977,-248.15818946282084,-249.0642614657289
-250.98578,-250.51260264349327,-249.28031988307012
-251.39795,-248.99123162539422,-249.17858953528187
-251.0907,-251.0974785396855,-249.49450128818984
-251.4268,-250.04064015147986,-249.56562028680125
-251.26103,-250.25563603714448,-249.66882609259952
-251.70949,-250.12087596413156,-249.7326864808691
-251.50612,-250.7884550515595,-249.9151353168114
-251.98326,-249.46138956273737,-249.8195096283959
-251.70657,-248.44352742337546,-249.545077813644
-251.92175,-248.26753410038452,-249.27833380842407
-252.22777,-249.24101150550126,-249.23712387408773
-252.72215,-248.64498163040537,-249.09053702732115
-252.47557,-251.24553789592633,-249.46145181792002
-252.30887,-249.63542246481003,-249.47381172717314
-252.35817,-248.41061857428872,-249.2527266218455
-252.39584,-245.71978621043556,-248.55396845692238
-251.80084,-247.57788447347565,-248.31267119084742
-251.7698,-249.84411742574488,-248.54045679908415
-252.05655,-246.7548074485436,-248.15103085235424
-251.71501,-249.4916657710148,-248.3416366827344
-252.84138,-250.96492859620076,-248.7874476330105
-252.11632,-252.4539169866816,-249.45323710655742
-252.85037,-250.21159397014634,-249.59649200578997
-252.37956,-252.77313535124452,-250.20537235622052
-253.24077,-252.3767580404638,-250.64893138097116
-252.66446,-253.03088964884628,-251.14977746320682
-253.22704,-251.70566171715618,-251.32248060465295
-252.43356,-253.31053750642752,-251.7711283603109
-252.61281,-252.91617111967315,-252.07499752037177
-252.39478,-250.4784439230266,-251.8663751086512
-253.10715,-252.32737697440848,-252.03480892306385
-252.95508,-253.9270728452146,-252.47810820870467
-252.9917,-252.3938878496189,-252.5603651272757
-253.11789,-251.59558266491848,-252.47365047344857
-253.0697,-251.84065127005763,-252.44119396073975
-252.97578,-255.87016537910444,-253.17450643925767
-253.06265,-253.50340520552132,-253.34576170327483
-253.51392,-253.8503899314817,-253.55198200008368
-253.3394,-254.17707552204925,-253.78407478202064
-253.7124,-254.02036055468577,-253.94622409899083
-253.59541,-255.83926392089404,-254.4238980498732
-254.63503,-256.4623439325966,-254.9433528110216
-253.95581,-256.515427478942,-255.38938695257323
-254.36339,-253.46953455166772,-255.1832153563116
-254.00645,-253.43573693739984,-254.99265800858234
-254.67516,-253.997958207136,-254.92955938745965
-254.0765,-251.41272714579378,-254.377939590892
-254.83755,-251.13199335479035,-253.84813601093057
-254.06415,-252.99180730036252,-253.74519833425921
-254.38042,-251.45286185081878,-253.36188527040312
-253.8162,-254.87191317884296,-253.68193120680837
-254.3383,-254.24113612868265,-253.83322059548655
-253.6415,-254.509582836779,-254.01084903018614
-253.65373,-253.1409208151448,-253.89966961624825
-253.40036,-256.21258433256395,-254.38564287125715
-253.10928,-255.03399790821342,-254.5736192018008
-253.34515,-254.29791066310437,-254.59062724003456
-253.0907,-253.29416630970198,-254.41076515808822
-253.24863,-253.03664601394485,-254.20498202703396
-253.29044,-253.72635238779006,-254.15765854177965
-253.79756,-253.64601221145014,-254.09974882367922
-253.649,-255.5891256808712,-254.41749614508552
-253.54752,-253.43457280810435,-254.27722272495686
-253.51996,-254.49521805770837,-254.35669735290884
-253.88837,-254.00750522268663,-254.32979156994378
-253.63692,-254.27207448192993,-254.35504318152582
-254.33003,-253.88010400533065,-254.3001929093574
-253.79591,-254.71640058615546,-254.41045965021743
-254.28256,-254.96108225828002,-254.5493246373771
-253.6535,-256.28394771082503,-254.917267289169
-254.19772,-256.2251153957377,-255.21778950147038
-253.81941,-257.6667356223308,-255.74519359542987
-254.42839,-255.92883621971382,-255.8614054453088
-253.73396,-256.6394669337349,-256.09123118711886
-253.87483,-255.76802289409696,-256.11729802791996
-253.17525,-257.5742844725229,-256.4781091175315
-253.15196,-255.9952803090826,-256.48131706261313
-252.42728,-256.5187661173488,-256.57851743416455
-252.39243,-255.57785952058708,-256.47787996856835
-252.34969,-254.96568866770824,-256.27105095490856
-252.03497,-254.044068735366,-255.91535804382713
-252.29408,-254.47965297083533,-255.6912948975057
-252.16666,-253.4695316930783,-255.30576428694482
-252.7633,-251.9815565045136,-254.6924068806246
-252.35275,-252.18332902802862,-254.20681565721193
-252.9358,-252.65820072432624,-253.8834775222524
-252.21872,-253.183500940869,-253.709127906099
-253.21756,-250.66516618187913,-253.0841648431544
-253.17166,-252.77964982496076,-252.95550666774204
-254.39378,-253.8538237424148,-253.05362802154644
-253.79538,-253.96066327913474,-253.1614077873135
-253.88773,-254.0944902904957,-253.28212908466162
-253.38461,-252.7573786516461,-253.13398573619048
-253.43474,-252.53644406221025,-252.96824598109063
-253.0311,-254.01115829133178,-253.10987446380403
-253.30463,-253.13304964920962,-253.06676573107399
-252.75763,-255.36673060048497,-253.45690987748628
-253.09535,-253.3428048121886,-253.4074789435339
-252.21039,-254.60209162729493,-253.60605764058923
-252.82312,-252.86294059979014,-253.4464280298452
-252.62445,-254.17767039369164,-253.5610918316833
